user_id,app_id,created_at,last_login_at,offer_id,Offer_status,offer_started,offer_ended,Offer_expires,reward_id,offer_completed,label_in_english,total_payout_in_paise,total_revenue_in_paise,acc_created_Year,acc_created_Month,acc_created_Day,last_login_Year,last_login_Month,last_login_Day,offer_completed_Year,offer_completed_Month,offer_completed_Day,offer_started_date,offer_started_Year,offer_started_Month,offer_started_Day,offer_started_time,offer_started_Hour,offer_started_minute,offer_started_second,offer_ended_date,offer_ended_Year,offer_ended_Month,offer_ended_Day,offer_ended_time,offer_ended_Hour,offer_ended_minute,offer_ended_second,Offer_expires_date,Offer_expires_Year,Offer_expires_Month,Offer_expires_Day,Offer_expires_time,Offer_expires_Hour,Offer_expires_minute,Offer_expires_second,gross_profit,lifetime,reward_completion_days,reward_completion_time
033c38d4-fd46-45a2-b09a-18d637c54129,sikka,26-11-22,28-11-22,3505,COMPLETED,2022-11-26 03:50:40.727196+00:00,2022-11-26 04:25:48.755496+00:00,,3697,26-11-22,Register,400,800,2022,11,26,2022,11,28,2022,11,26,26-11-22,2022,11,26,50:40.7,3,50,40,26-11-22,2022,11,26,25:48.8,4,25,48,,,,,,,,,400,2,0,0.585563417
033c38d4-fd46-45a2-b09a-18d637c54129,sikka,26-11-22,28-11-22,3503,COMPLETED,2022-11-26 07:03:46.846225+00:00,2022-11-26 13:10:23.492108+00:00,,3697,26-11-22,Register,400,800,2022,11,26,2022,11,28,2022,11,26,26-11-22,2022,11,26,03:46.8,7,3,46,26-11-22,2022,11,26,10:23.5,13,10,23,,,,,,,,,400,2,0,6.110179412
033c38d4-fd46-45a2-b09a-18d637c54129,sikka,26-11-22,28-11-22,3467,ONGOING,2022-11-26 14:22:02.509233+00:00,,2022-11-28 14:22:02.524928+00:00,3697,26-11-22,Register,400,800,2022,11,26,2022,11,28,2022,11,26,26-11-22,2022,11,26,22:02.5,14,22,2,,,,,,,,,28-11-22,2022,11,28,22:02.5,14,22,2,400,2,,
033c38d4-fd46-45a2-b09a-18d637c54129,sikka,26-11-22,28-11-22,3015,ONGOING,2022-11-26 03:32:26.285901+00:00,,2022-11-28 03:32:26.292718+00:00,3697,26-11-22,Register,400,800,2022,11,26,2022,11,28,2022,11,26,26-11-22,2022,11,26,32:26.3,3,32,26,,,,,,,,,28-11-22,2022,11,28,32:26.3,3,32,26,400,2,,
033c38d4-fd46-45a2-b09a-18d637c54129,sikka,26-11-22,28-11-22,3510,ONGOING,2022-11-26 03:31:17.301974+00:00,,2022-11-28 03:31:17.307007+00:00,3697,26-11-22,Register,400,800,2022,11,26,2022,11,28,2022,11,26,26-11-22,2022,11,26,31:17.3,3,31,17,,,,,,,,,28-11-22,2022,11,28,31:17.3,3,31,17,400,2,,
033c38d4-fd46-45a2-b09a-18d637c54129,sikka,26-11-22,28-11-22,2945,ONGOING,2022-11-26 07:10:17.222465+00:00,,2022-11-28 07:10:17.228021+00:00,3697,26-11-22,Register,400,800,2022,11,26,2022,11,28,2022,11,26,26-11-22,2022,11,26,10:17.2,7,10,17,,,,,,,,,28-11-22,2022,11,28,10:17.2,7,10,17,400,2,,
033c38d4-fd46-45a2-b09a-18d637c54129,sikka,26-11-22,28-11-22,3534,ONGOING,2022-11-26 03:29:44.900080+00:00,,2022-11-28 03:29:44.906344+00:00,3697,26-11-22,Register,400,800,2022,11,26,2022,11,28,2022,11,26,26-11-22,2022,11,26,29:44.9,3,29,44,,,,,,,,,28-11-22,2022,11,28,29:44.9,3,29,44,400,2,,
033c38d4-fd46-45a2-b09a-18d637c54129,sikka,26-11-22,28-11-22,3507,ONGOING,2022-11-26 14:10:35.359788+00:00,,2022-11-28 14:10:35.364492+00:00,3697,26-11-22,Register,400,800,2022,11,26,2022,11,28,2022,11,26,26-11-22,2022,11,26,10:35.4,14,10,35,,,,,,,,,28-11-22,2022,11,28,10:35.4,14,10,35,400,2,,
033c38d4-fd46-45a2-b09a-18d637c54129,sikka,26-11-22,28-11-22,3469,ONGOING,2022-11-26 07:02:51.574776+00:00,,2022-11-28 07:02:51.579392+00:00,3697,26-11-22,Register,400,800,2022,11,26,2022,11,28,2022,11,26,26-11-22,2022,11,26,02:51.6,7,2,51,,,,,,,,,28-11-22,2022,11,28,02:51.6,7,2,51,400,2,,
033c38d4-fd46-45a2-b09a-18d637c54129,sikka,26-11-22,28-11-22,3183,ONGOING,2022-11-26 07:01:55.144485+00:00,,2022-11-28 07:01:55.149489+00:00,3697,26-11-22,Register,400,800,2022,11,26,2022,11,28,2022,11,26,26-11-22,2022,11,26,01:55.1,7,1,55,,,,,,,,,28-11-22,2022,11,28,01:55.1,7,1,55,400,2,,
033c38d4-fd46-45a2-b09a-18d637c54129,sikka,26-11-22,28-11-22,3340,ONGOING,2022-11-26 02:57:18.734880+00:00,,2022-11-28 02:57:18.743897+00:00,3697,26-11-22,Register,400,800,2022,11,26,2022,11,28,2022,11,26,26-11-22,2022,11,26,57:18.7,2,57,18,,,,,,,,,28-11-22,2022,11,28,57:18.7,2,57,18,400,2,,
aff26172-41d6-4e69-9b02-48011fe35804,sikka,26-11-22,29-11-22,3467,ONGOING,2022-11-26 11:44:25.915581+00:00,,2022-11-28 11:44:25.921249+00:00,3697,27-11-22,Register,400,800,2022,11,26,2022,11,29,2022,11,27,26-11-22,2022,11,26,44:25.9,11,44,25,,,,,,,,,28-11-22,2022,11,28,44:25.9,11,44,25,400,3,,
033c38d4-fd46-45a2-b09a-18d637c54129,sikka,26-11-22,28-11-22,3462,ONGOING,2022-11-26 14:12:39.365453+00:00,,2022-11-28 14:12:39.369689+00:00,3697,26-11-22,Register,400,800,2022,11,26,2022,11,28,2022,11,26,26-11-22,2022,11,26,12:39.4,14,12,39,,,,,,,,,28-11-22,2022,11,28,12:39.4,14,12,39,400,2,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3551,ONGOING,2022-11-29 08:03:35.042177+00:00,,2022-12-01 08:03:35.048208+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,29-11-22,2022,11,29,03:35.0,8,3,35,,,,,,,,,01-12-22,2022,12,1,03:35.0,8,3,35,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3479,ONGOING,2022-11-29 07:35:05.496512+00:00,,2022-12-01 07:35:05.503026+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,29-11-22,2022,11,29,35:05.5,7,35,5,,,,,,,,,01-12-22,2022,12,1,35:05.5,7,35,5,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,2838,ONGOING,2022-11-29 09:30:42.164276+00:00,,2022-12-01 09:30:42.171105+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,29-11-22,2022,11,29,30:42.2,9,30,42,,,,,,,,,01-12-22,2022,12,1,30:42.2,9,30,42,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3541,ONGOING,2022-11-28 05:32:12.371568+00:00,,2022-11-30 05:32:12.375237+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,28-11-22,2022,11,28,32:12.4,5,32,12,,,,,,,,,30-11-22,2022,11,30,32:12.4,5,32,12,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3519,ONGOING,2022-11-28 05:30:25.236013+00:00,,2022-11-30 05:30:25.244185+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,28-11-22,2022,11,28,30:25.2,5,30,25,,,,,,,,,30-11-22,2022,11,30,30:25.2,5,30,25,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3270,ONGOING,2022-11-28 05:21:07.244909+00:00,,2022-11-30 05:21:07.249289+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,28-11-22,2022,11,28,21:07.2,5,21,7,,,,,,,,,30-11-22,2022,11,30,21:07.2,5,21,7,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3511,COMPLETED,2022-11-28 02:32:27.012054+00:00,2022-11-28 02:34:21.232520+00:00,,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,28-11-22,2022,11,28,32:27.0,2,32,27,28-11-22,2022,11,28,34:21.2,2,34,21,,,,,,,,,1400,3,0,0.031727907
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3482,ONGOING,2022-11-28 10:18:56.973838+00:00,,2022-11-30 10:18:56.978162+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,28-11-22,2022,11,28,18:57.0,10,18,56,,,,,,,,,30-11-22,2022,11,30,18:57.0,10,18,56,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3547,ONGOING,2022-11-28 10:12:39.899604+00:00,,2022-11-30 10:12:39.904103+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,28-11-22,2022,11,28,12:39.9,10,12,39,,,,,,,,,30-11-22,2022,11,30,12:39.9,10,12,39,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3463,ONGOING,2022-11-28 02:09:32.384742+00:00,,2022-11-30 02:09:32.389071+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,28-11-22,2022,11,28,09:32.4,2,9,32,,,,,,,,,30-11-22,2022,11,30,09:32.4,2,9,32,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3477,ONGOING,2022-11-28 02:08:21.525939+00:00,,2022-11-30 02:08:21.529874+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,28-11-22,2022,11,28,08:21.5,2,8,21,,,,,,,,,30-11-22,2022,11,30,08:21.5,2,8,21,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,2415,ONGOING,2022-11-28 02:04:29.442153+00:00,,2022-11-30 02:04:29.446057+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,28-11-22,2022,11,28,04:29.4,2,4,29,,,,,,,,,30-11-22,2022,11,30,04:29.4,2,4,29,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3431,COMPLETED,2022-11-28 06:54:19.390461+00:00,2022-11-28 07:00:23.557159+00:00,,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,28-11-22,2022,11,28,54:19.4,6,54,19,28-11-22,2022,11,28,00:23.6,7,0,23,,,,,,,,,1400,3,0,0.101157416
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3411,ONGOING,2022-11-28 06:53:34.370650+00:00,,2022-11-30 06:53:34.376323+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,28-11-22,2022,11,28,53:34.4,6,53,34,,,,,,,,,30-11-22,2022,11,30,53:34.4,6,53,34,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3546,ONGOING,2022-11-28 10:09:41.047448+00:00,,2022-11-30 10:09:41.051692+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,28-11-22,2022,11,28,09:41.0,10,9,41,,,,,,,,,30-11-22,2022,11,30,09:41.1,10,9,41,1400,3,,
55e70808-0ed9-44fd-9d87-819ba9dc4d3e,sikka,26-11-22,29-11-22,3269,ONGOING,2022-11-27 11:42:06.418790+00:00,,2022-11-29 11:42:06.423451+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,26,27-11-22,2022,11,27,42:06.4,11,42,6,,,,,,,,,29-11-22,2022,11,29,42:06.4,11,42,6,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3481,ONGOING,2022-11-27 05:56:28.202899+00:00,,2022-11-29 05:56:28.207597+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,56:28.2,5,56,28,,,,,,,,,29-11-22,2022,11,29,56:28.2,5,56,28,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3531,ONGOING,2022-11-27 07:40:03.797800+00:00,,2022-11-29 07:40:03.802189+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,40:03.8,7,40,3,,,,,,,,,29-11-22,2022,11,29,40:03.8,7,40,3,1400,3,,
55e70808-0ed9-44fd-9d87-819ba9dc4d3e,sikka,26-11-22,29-11-22,3227,ONGOING,2022-11-27 10:29:34.482377+00:00,,2022-11-29 10:29:34.487771+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,26,27-11-22,2022,11,27,29:34.5,10,29,34,,,,,,,,,29-11-22,2022,11,29,29:34.5,10,29,34,1400,3,,
55e70808-0ed9-44fd-9d87-819ba9dc4d3e,sikka,26-11-22,29-11-22,3467,ONGOING,2022-11-27 15:26:10.883606+00:00,,2022-11-29 15:26:10.893828+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,26,27-11-22,2022,11,27,26:10.9,15,26,10,,,,,,,,,29-11-22,2022,11,29,26:10.9,15,26,10,1400,3,,
55e70808-0ed9-44fd-9d87-819ba9dc4d3e,sikka,26-11-22,29-11-22,3528,COMPLETED,2022-11-27 05:50:22.627131+00:00,2022-11-29 01:09:32.003868+00:00,,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,26,27-11-22,2022,11,27,50:22.6,5,50,22,29-11-22,2022,11,29,09:32.0,1,9,32,,,,,,,,,1400,3,2,43.31927132
55e70808-0ed9-44fd-9d87-819ba9dc4d3e,sikka,26-11-22,29-11-22,3015,ONGOING,2022-11-27 05:46:22.744206+00:00,,2022-11-29 05:46:22.748445+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,26,27-11-22,2022,11,27,46:22.7,5,46,22,,,,,,,,,29-11-22,2022,11,29,46:22.7,5,46,22,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,2795,ONGOING,2022-11-27 07:26:28.854584+00:00,,2022-11-29 07:26:28.859964+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,26:28.9,7,26,28,,,,,,,,,29-11-22,2022,11,29,26:28.9,7,26,28,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3469,ONGOING,2022-11-26 22:11:34.305115+00:00,,2022-11-28 22:11:34.308509+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,26-11-22,2022,11,26,11:34.3,22,11,34,,,,,,,,,28-11-22,2022,11,28,11:34.3,22,11,34,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3534,ONGOING,2022-11-26 22:09:22.469862+00:00,,2022-11-28 22:09:22.473571+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,26-11-22,2022,11,26,09:22.5,22,9,22,,,,,,,,,28-11-22,2022,11,28,09:22.5,22,9,22,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,2934,ONGOING,2022-11-27 11:28:22.929194+00:00,,2022-11-29 11:28:22.932577+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,28:22.9,11,28,22,,,,,,,,,29-11-22,2022,11,29,28:22.9,11,28,22,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3331,ONGOING,2022-11-27 12:23:09.468464+00:00,,2022-11-29 12:23:09.472562+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,23:09.5,12,23,9,,,,,,,,,29-11-22,2022,11,29,23:09.5,12,23,9,1400,3,,
55e70808-0ed9-44fd-9d87-819ba9dc4d3e,sikka,26-11-22,29-11-22,2328,ONGOING,2022-11-27 06:22:03.916583+00:00,,2022-11-29 06:22:03.921976+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,26,27-11-22,2022,11,27,22:03.9,6,22,3,,,,,,,,,29-11-22,2022,11,29,22:03.9,6,22,3,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3473,ONGOING,2022-11-27 03:51:05.878375+00:00,,2022-11-29 03:51:05.883071+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,51:05.9,3,51,5,,,,,,,,,29-11-22,2022,11,29,51:05.9,3,51,5,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3510,COMPLETED,2022-11-27 04:00:27.034155+00:00,2022-11-27 12:08:08.333897+00:00,,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,00:27.0,4,0,27,27-11-22,2022,11,27,08:08.3,12,8,8,,,,,,,,,1400,3,0,8.128138817
55e70808-0ed9-44fd-9d87-819ba9dc4d3e,sikka,26-11-22,29-11-22,3520,ONGOING,2022-11-27 12:02:40.241389+00:00,,2022-11-29 12:02:40.246198+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,26,27-11-22,2022,11,27,02:40.2,12,2,40,,,,,,,,,29-11-22,2022,11,29,02:40.2,12,2,40,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3399,ONGOING,2022-11-27 03:36:00.075380+00:00,,2022-11-29 03:36:00.079751+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,36:00.1,3,36,0,,,,,,,,,29-11-22,2022,11,29,36:00.1,3,36,0,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,2328,ONGOING,2022-11-27 03:34:34.299428+00:00,,2022-11-29 03:34:34.304332+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,34:34.3,3,34,34,,,,,,,,,29-11-22,2022,11,29,34:34.3,3,34,34,1400,3,,
55e70808-0ed9-44fd-9d87-819ba9dc4d3e,sikka,26-11-22,29-11-22,3321,ONGOING,2022-11-26 14:44:49.741586+00:00,,2022-11-28 14:44:49.744970+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,26,26-11-22,2022,11,26,44:49.7,14,44,49,,,,,,,,,28-11-22,2022,11,28,44:49.7,14,44,49,1400,3,,
55e70808-0ed9-44fd-9d87-819ba9dc4d3e,sikka,26-11-22,29-11-22,3510,COMPLETED,2022-11-26 14:38:07.005796+00:00,2022-11-26 15:04:48.098827+00:00,,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,26,26-11-22,2022,11,26,38:07.0,14,38,7,26-11-22,2022,11,26,04:48.1,15,4,48,,,,,,,,,1400,3,0,0.444748064
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3046,ONGOING,2022-11-27 08:45:25.244078+00:00,,2022-11-29 08:45:25.247660+00:00,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,45:25.2,8,45,25,,,,,,,,,29-11-22,2022,11,29,45:25.2,8,45,25,1400,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3513,COMPLETED,2022-11-27 03:22:15.680148+00:00,2022-11-27 03:35:00.820513+00:00,,3702,27-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,22:15.7,3,22,15,27-11-22,2022,11,27,35:00.8,3,35,0,,,,,,,,,1400,3,0,0.21253899
55e70808-0ed9-44fd-9d87-819ba9dc4d3e,sikka,26-11-22,29-11-22,792,ONGOING,2022-11-26 14:27:00.973237+00:00,,2022-11-30 18:29:59+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,29,2022,11,26,26-11-22,2022,11,26,27:01.0,14,27,0,,,,,,,,,30-11-22,2022,11,30,18:29:59,18,29,59,1400,3,,
0bdf2e4e-c610-4196-b8be-f08e24e97058,sikka,26-11-22,26-11-22,3503,COMPLETED,2022-11-26 01:04:35.963800+00:00,2022-11-26 01:05:11.869647+00:00,,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,04:36.0,1,4,35,26-11-22,2022,11,26,05:11.9,1,5,11,,,,,,,,,1400,0,0,0.009973846
0bdf2e4e-c610-4196-b8be-f08e24e97058,sikka,26-11-22,26-11-22,2328,ONGOING,2022-11-26 01:04:24.270688+00:00,,2022-11-28 01:04:24.278059+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,04:24.3,1,4,24,,,,,,,,,28-11-22,2022,11,28,04:24.3,1,4,24,1400,0,,
0bdf2e4e-c610-4196-b8be-f08e24e97058,sikka,26-11-22,26-11-22,3469,ONGOING,2022-11-26 01:04:14.042362+00:00,,2022-11-28 01:04:14.053192+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,04:14.0,1,4,14,,,,,,,,,28-11-22,2022,11,28,04:14.1,1,4,14,1400,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3535,ONGOING,2022-11-26 01:03:53.500407+00:00,,2022-11-28 01:03:53.504316+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,03:53.5,1,3,53,,,,,,,,,28-11-22,2022,11,28,03:53.5,1,3,53,1400,0,,
0bdf2e4e-c610-4196-b8be-f08e24e97058,sikka,26-11-22,26-11-22,3529,ONGOING,2022-11-26 01:02:38.442886+00:00,,2022-11-27 18:29:59+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,02:38.4,1,2,38,,,,,,,,,27-11-22,2022,11,27,18:29:59,18,29,59,1400,0,,
0bdf2e4e-c610-4196-b8be-f08e24e97058,sikka,26-11-22,26-11-22,3512,ONGOING,2022-11-26 00:59:11.552724+00:00,,2022-11-28 00:59:11.556989+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,59:11.6,0,59,11,,,,,,,,,28-11-22,2022,11,28,59:11.6,0,59,11,1400,0,,
0bdf2e4e-c610-4196-b8be-f08e24e97058,sikka,26-11-22,26-11-22,3507,ONGOING,2022-11-26 00:59:00.321980+00:00,,2022-11-28 00:59:00.325888+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,59:00.3,0,59,0,,,,,,,,,28-11-22,2022,11,28,59:00.3,0,59,0,1400,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3534,ONGOING,2022-11-26 00:58:49.048785+00:00,,2022-11-28 00:58:49.070398+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,58:49.0,0,58,49,,,,,,,,,28-11-22,2022,11,28,58:49.1,0,58,49,1400,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3467,ONGOING,2022-11-26 00:59:13.297287+00:00,,2022-11-28 00:59:13.303221+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,59:13.3,0,59,13,,,,,,,,,28-11-22,2022,11,28,59:13.3,0,59,13,1400,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,792,ONGOING,2022-11-26 00:58:06.975724+00:00,,2022-11-28 00:58:06.979670+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,58:07.0,0,58,6,,,,,,,,,28-11-22,2022,11,28,58:07.0,0,58,6,1400,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3498,ONGOING,2022-11-26 00:57:56.935963+00:00,,2022-11-28 00:57:56.939587+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,57:56.9,0,57,56,,,,,,,,,28-11-22,2022,11,28,57:56.9,0,57,56,1400,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3173,ONGOING,2022-11-26 00:57:44.773296+00:00,,2022-11-28 00:57:44.776436+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,57:44.8,0,57,44,,,,,,,,,28-11-22,2022,11,28,57:44.8,0,57,44,1400,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,2415,ONGOING,2022-11-26 00:57:13.927442+00:00,,2022-11-28 00:57:13.932145+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,57:13.9,0,57,13,,,,,,,,,28-11-22,2022,11,28,57:13.9,0,57,13,1400,0,,
0bdf2e4e-c610-4196-b8be-f08e24e97058,sikka,26-11-22,26-11-22,3015,ONGOING,2022-11-26 00:56:20.132529+00:00,,2022-11-28 00:56:20.137117+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,56:20.1,0,56,20,,,,,,,,,28-11-22,2022,11,28,56:20.1,0,56,20,1400,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3015,ONGOING,2022-11-26 00:57:32.425982+00:00,,2022-11-28 00:57:32.434698+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,57:32.4,0,57,32,,,,,,,,,28-11-22,2022,11,28,57:32.4,0,57,32,1400,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3183,COMPLETED,2022-11-26 00:56:14.420820+00:00,2022-11-26 00:57:19.548652+00:00,,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,56:14.4,0,56,14,26-11-22,2022,11,26,57:19.5,0,57,19,,,,,,,,,1400,0,0,0.018091064
0bdf2e4e-c610-4196-b8be-f08e24e97058,sikka,26-11-22,26-11-22,3269,ONGOING,2022-11-26 00:55:56.491473+00:00,,2022-11-28 00:55:56.504404+00:00,3702,26-11-22,Register,600,2000,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,55:56.5,0,55,56,,,,,,,,,28-11-22,2022,11,28,55:56.5,0,55,56,1400,0,,
